timestamp,symbol,model,side,entry,sl,tp,exit_time,exit_price,outcome,R,ctx_sub_label,phase,regime,trend_dir,trend_strength,atr_pct
2026-01-03 01:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,132.39,133.39689285714286,130.37621428571424,2026-01-03 07:00:00+00:00,130.37621428571424,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-03 01:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,132.59,133.38510714285715,130.9997857142857,2026-01-03 07:00:00+00:00,130.9997857142857,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-04 00:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,133.89,135.05882142857143,131.5523571428571,2026-01-04 15:00:00+00:00,135.05882142857143,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-04 00:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,134.5,135.06674999999998,133.36650000000003,2026-01-04 01:30:00+00:00,133.36650000000003,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-04 01:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,133.86,135.07146428571428,131.43707142857147,2026-01-04 15:00:00+00:00,135.07146428571428,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-04 01:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,133.89,135.07617857142856,131.51764285714285,2026-01-04 15:00:00+00:00,135.07617857142856,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-04 02:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,133.87,135.07682142857144,131.45635714285714,2026-01-04 15:00:00+00:00,135.07682142857144,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-04 02:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,133.68,135.081,130.87800000000004,2026-01-04 15:00:00+00:00,135.081,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-04 03:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,133.93,135.08346428571429,131.62307142857145,2026-01-04 15:00:00+00:00,135.08346428571429,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-04 03:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,134.53,135.08721428571428,133.41557142857144,2026-01-04 08:00:00+00:00,133.41557142857144,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-05 01:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,136.69,137.85714285714286,134.35571428571427,2026-01-05 13:00:00+00:00,134.35571428571427,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-05 02:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,136.81,137.86892857142857,134.69214285714287,2026-01-05 06:30:00+00:00,134.69214285714287,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-05 03:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,136.86,137.86721428571428,134.84557142857147,2026-01-05 06:30:00+00:00,134.84557142857147,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-05 03:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,136.59,137.87139285714287,134.02721428571428,2026-01-05 13:30:00+00:00,134.02721428571428,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-05 20:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,139.67,140.06053571428572,138.88892857142852,2026-01-05 20:00:00+00:00,138.88892857142852,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-05 22:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,138.53,140.04264285714285,135.5047142857143,2026-01-06 14:00:00+00:00,140.04264285714285,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-05 22:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,138.73,140.03289285714285,136.12421428571426,2026-01-06 14:00:00+00:00,140.03289285714285,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-06 14:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,142.67,143.60667857142857,140.7966428571428,2026-01-06 14:00:00+00:00,140.7966428571428,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-06 14:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,141.93,143.61942857142859,138.55114285714285,2026-01-06 16:30:00+00:00,138.55114285714285,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-06 15:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,142.99,143.6319642857143,141.70607142857142,2026-01-06 15:00:00+00:00,141.70607142857142,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-06 15:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,141.51,143.64985714285714,137.23028571428569,2026-01-06 17:30:00+00:00,137.23028571428569,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-09 03:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,140.74,141.2782142857143,139.6635714285714,2026-01-09 03:30:00+00:00,139.6635714285714,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-09 04:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,140.25,141.2799285714286,138.1901428571428,2026-01-09 08:30:00+00:00,138.1901428571428,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-09 04:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,139.67,141.26835714285716,136.47328571428565,2026-01-09 14:30:00+00:00,136.47328571428565,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-09 05:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,139.53,141.26825000000002,136.05349999999996,2026-01-09 18:00:00+00:00,136.05349999999996,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-09 05:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,139.87,141.25978571428573,137.09042857142856,2026-01-09 08:30:00+00:00,137.09042857142856,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-09 06:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,139.59,141.25667857142858,136.25664285714285,2026-01-09 15:00:00+00:00,136.25664285714285,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-09 06:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,140.61,141.2602142857143,139.30957142857142,2026-01-09 08:00:00+00:00,139.30957142857142,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-11 16:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,140.19,140.67046428571427,139.22907142857144,2026-01-11 16:00:00+00:00,139.22907142857144,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-12 02:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,142.05,142.85085714285714,140.44828571428576,2026-01-12 03:00:00+00:00,142.85085714285714,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-12 02:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,142.33,142.8515,141.28700000000006,2026-01-12 03:00:00+00:00,142.8515,SL,-1.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-12 03:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,143.44,144.50685714285714,141.3062857142857,2026-01-12 07:30:00+00:00,141.3062857142857,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-12 04:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,142.55,144.51221428571426,138.6255714285715,2026-01-12 14:00:00+00:00,138.6255714285715,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-12 04:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,142.66,144.5087857142857,138.9624285714286,2026-01-12 08:30:00+00:00,138.9624285714286,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-12 05:00:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,142.89,144.50385714285713,139.6622857142857,2026-01-12 08:30:00+00:00,139.6622857142857,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
2026-01-12 05:30:00+00:00,SOLUSDT,TDP_REENTRY,SHORT,142.71,144.5033214285714,139.1233571428572,2026-01-12 08:30:00+00:00,139.1233571428572,TP,2.0,TDP_TOP,PHASE_TREND_DOWN,TREND_DOWN,DOWN,0.0123054256556967,0.0161126828590564
